 datData; strNomePraca; strCodigoCategoria; numMesReferencia; numAnoReferencia; numValorArrecadado; numQuantidadeVeiculos
01/02/2009; Terceira Ponte; CAT7; 2; 2009; 0.00; 0 
01/02/2009; Terceira Ponte; CAT8; 2; 2009; 0.00; 0 
01/02/2009; Terceira Ponte; CAT9; 2; 2009; 2282.25; 3043 
01/02/2009; Terceira Ponte; ISENTOS; 2; 2009; 0.00; 690 
01/03/2009; Praia do Sol; CAT1; 3; 2009; 73974.70; 12127 
01/03/2009; Praia do Sol; CAT2; 3; 2009; 2366.80; 194 
01/03/2009; Praia do Sol; CAT3; 3; 2009; 622.20; 68 
01/03/2009; Praia do Sol; CAT4; 3; 2009; 1628.70; 89 
01/03/2009; Praia do Sol; CAT5; 3; 2009; 0.00; 0 
01/03/2009; Praia do Sol; CAT6; 3; 2009; 146.40; 6 
01/03/2009; Praia do Sol; CAT7; 3; 2009; 91.50; 3 
01/03/2009; Praia do Sol; CAT8; 3; 2009; 73.20; 2 
01/03/2009; Praia do Sol; CAT9; 3; 2009; 2023.70; 686 
01/03/2009; Praia do Sol; ISENTOS; 3; 2009; 0.00; 51 
01/03/2009; Terceira Ponte; CAT1; 3; 2009; 66928.00; 41830 
01/03/2009; Terceira Ponte; CAT2; 3; 2009; 707.20; 221 
01/03/2009; Terceira Ponte; CAT3; 3; 2009; 192.00; 80 
01/03/2009; Terceira Ponte; CAT4; 3; 2009; 33.60; 7 
01/03/2009; Terceira Ponte; CAT5; 3; 2009; 3.20; 1 
01/03/2009; Terceira Ponte; CAT6; 3; 2009; 0.00; 0 
01/03/2009; Terceira Ponte; CAT7; 3; 2009; 0.00; 0 
01/03/2009; Terceira Ponte; CAT8; 3; 2009; 0.00; 0 
01/03/2009; Terceira Ponte; CAT9; 3; 2009; 1926.00; 2568 
01/03/2009; Terceira Ponte; ISENTOS; 3; 2009; 0.00; 702 
01/04/2009; Praia do Sol; CAT1; 4; 2009; 30567.10; 5011 
01/04/2009; Praia do Sol; CAT2; 4; 2009; 4379.80; 359 
01/04/2009; Praia do Sol; CAT3; 4; 2009; 36.60; 4 
01/04/2009; Praia do Sol; CAT4; 4; 2009; 2049.60; 112 
01/04/2009; Praia do Sol; CAT5; 4; 2009; 0.00; 0 
01/04/2009; Praia do Sol; CAT6; 4; 2009; 122.00; 5 
01/04/2009; Praia do Sol; CAT7; 4; 2009; 457.50; 15 
01/04/2009; Praia do Sol; CAT8; 4; 2009; 292.80; 8 
01/04/2009; Praia do Sol; CAT9; 4; 2009; 722.75; 245 
01/04/2009; Praia do Sol; ISENTOS; 4; 2009; 0.00; 92 
01/04/2009; Terceira Ponte; CAT1; 4; 2009; 107105.60; 66941 
01/04/2009; Terceira Ponte; CAT2; 4; 2009; 2195.20; 686 
01/04/2009; Terceira Ponte; CAT3; 4; 2009; 69.60; 29 
01/04/2009; Terceira Ponte; CAT4; 4; 2009; 124.80; 26 
01/04/2009; Terceira Ponte; CAT5; 4; 2009; 9.60; 3 
01/04/2009; Terceira Ponte; CAT6; 4; 2009; 6.40; 1 
01/04/2009; Terceira Ponte; CAT7; 4; 2009; 0.00; 0 
01/04/2009; Terceira Ponte; CAT8; 4; 2009; 0.00; 0 
01/04/2009; Terceira Ponte; CAT9; 4; 2009; 4416.00; 5888 
01/04/2009; Terceira Ponte; ISENTOS; 4; 2009; 0.00; 1561 
01/05/2009; Praia do Sol; CAT1; 5; 2009; 52222.10; 8561 
01/05/2009; Praia do Sol; CAT2; 5; 2009; 2598.60; 213 
01/05/2009; Praia do Sol; CAT3; 5; 2009; 173.85; 19 
01/05/2009; Praia do Sol; CAT4; 5; 2009; 1555.50; 85 
01/05/2009; Praia do Sol; CAT5; 5; 2009; 36.60; 3 
01/05/2009; Praia do Sol; CAT6; 5; 2009; 146.40; 6 
01/05/2009; Praia do Sol; CAT7; 5; 2009; 0.00; 0 
01/05/2009; Praia do Sol; CAT8; 5; 2009; 36.60; 1 
01/05/2009; Praia do Sol; CAT9; 5; 2009; 1070.85; 363 
01/05/2009; Praia do Sol; CAT99; 5; 2009; 0.00; 0 
01/05/2009; Praia do Sol; ISENTOS; 5; 2009; 0.00; 45 
01/05/2009; Terceira Ponte; CAT1; 5; 2009; 68264.00; 42665 
01/05/2009; Terceira Ponte; CAT2; 5; 2009; 1216.00; 380 
01/05/2009; Terceira Ponte; CAT3; 5; 2009; 177.60; 74 
01/05/2009; Terceira Ponte; CAT4; 5; 2009; 76.80; 16 
01/05/2009; Terceira Ponte; CAT5; 5; 2009; 9.60; 3 
01/05/2009; Terceira Ponte; CAT6; 5; 2009; 12.80; 2 
01/05/2009; Terceira Ponte; CAT7; 5; 2009; 0.00; 0 
01/05/2009; Terceira Ponte; CAT8; 5; 2009; 0.00; 0 
01/05/2009; Terceira Ponte; CAT9; 5; 2009; 1922.25; 2563 
01/05/2009; Terceira Ponte; CAT99; 5; 2009; 0.00; 0 
01/05/2009; Terceira Ponte; ISENTOS; 5; 2009; 0.00; 790 
01/06/2009; PRAIA DO SOL; CAT1; 6; 2009; 32317.80; 5298 
01/06/2009; PRAIA DO SOL; CAT2; 6; 2009; 3806.40; 312 
01/06/2009; PRAIA DO SOL; CAT3; 6; 2009; 82.35; 9 
01/06/2009; PRAIA DO SOL; CAT4; 6; 2009; 2086.20; 114 
01/06/2009; PRAIA DO SOL; CAT5; 6; 2009; 0.00; 0 
01/06/2009; PRAIA DO SOL; CAT6; 6; 2009; 195.20; 8 
01/06/2009; PRAIA DO SOL; CAT7; 6; 2009; 396.50; 13 
01/06/2009; PRAIA DO SOL; CAT8; 6; 2009; 475.80; 13 
01/06/2009; PRAIA DO SOL; CAT9; 6; 2009; 1141.65; 387 
01/06/2009; PRAIA DO SOL; CAT99; 6; 2009; 0.00; 0 
01/06/2009; PRAIA DO SOL; ISENTOS; 6; 2009; 0.00; 102 
01/06/2009; TERCEIRA PONTE; CAT1; 6; 2009; 104928.00; 65580 
01/06/2009; TERCEIRA PONTE; CAT2; 6; 2009; 2044.80; 639 
01/06/2009; TERCEIRA PONTE; CAT3; 6; 2009; 76.80; 32 
01/06/2009; TERCEIRA PONTE; CAT4; 6; 2009; 110.40; 23 
01/06/2009; TERCEIRA PONTE; CAT5; 6; 2009; 0.00; 0 
01/06/2009; TERCEIRA PONTE; CAT6; 6; 2009; 19.20; 3 
01/06/2009; TERCEIRA PONTE; CAT7; 6; 2009; 0.00; 0 
01/06/2009; TERCEIRA PONTE; CAT8; 6; 2009; 0.00; 0 
01/06/2009; TERCEIRA PONTE; CAT9; 6; 2009; 5420.25; 7227 
01/06/2009; TERCEIRA PONTE; CAT99; 6; 2009; 0.00; 0 
01/06/2009; TERCEIRA PONTE; ISENTOS; 6; 2009; 0.00; 1870 
01/07/2009; PRAIA DO SOL; CAT1; 7; 2009; 31842.00; 5220 
01/07/2009; PRAIA DO SOL; CAT2; 7; 2009; 3782.00; 310 
01/07/2009; PRAIA DO SOL; CAT3; 7; 2009; 27.45; 3 
01/07/2009; PRAIA DO SOL; CAT4; 7; 2009; 2104.50; 115 
01/07/2009; PRAIA DO SOL; CAT5; 7; 2009; 12.20; 1 
01/07/2009; PRAIA DO SOL; CAT6; 7; 2009; 268.40; 11 
01/07/2009; PRAIA DO SOL; CAT7; 7; 2009; 274.50; 9 
01/07/2009; PRAIA DO SOL; CAT8; 7; 2009; 73.20; 2 
01/07/2009; PRAIA DO SOL; CAT9; 7; 2009; 1079.70; 366 
01/07/2009; PRAIA DO SOL; CAT99; 7; 2009; 85.40; 2 
01/07/2009; PRAIA DO SOL; ISENTOS; 7; 2009; 0.00; 120 
01/07/2009; TERCEIRA PONTE; CAT1; 7; 2009; 106848.00; 66780 
01/07/2009; TERCEIRA PONTE; CAT2; 7; 2009; 2233.60; 698 
01/07/2009; TERCEIRA PONTE; CAT3; 7; 2009; 108.00; 45 
01/07/2009; TERCEIRA PONTE; CAT4; 7; 2009; 168.00; 35 
01/07/2009; TERCEIRA PONTE; CAT5; 7; 2009; 16.00; 5 
01/07/2009; TERCEIRA PONTE; CAT6; 7; 2009; 0.00; 0 
01/07/2009; TERCEIRA PONTE; CAT7; 7; 2009; 0.00; 0 
01/07/2009; TERCEIRA PONTE; CAT8; 7; 2009; 0.00; 0 
01/07/2009; TERCEIRA PONTE; CAT9; 7; 2009; 5843.25; 7791 
01/07/2009; TERCEIRA PONTE; CAT99; 7; 2009; 4.80; 1 
01/07/2009; TERCEIRA PONTE; ISENTOS; 7; 2009; 0.00; 1818 
01/08/2009; PRAIA DO SOL; CAT1; 8; 2009; 47214.00; 7740 
01/08/2009; PRAIA DO SOL; CAT2; 8; 2009; 2647.40; 217 
01/08/2009; PRAIA DO SOL; CAT3; 8; 2009; 375.15; 41 
01/08/2009; PRAIA DO SOL; CAT4; 8; 2009; 1464.00; 80 
01/08/2009; PRAIA DO SOL; CAT5; 8; 2009; 48.80; 4 
01/08/2009; PRAIA DO SOL; CAT6; 8; 2009; 122.00; 5 
01/08/2009; PRAIA DO SOL; CAT7; 8; 2009; 91.50; 3 
01/08/2009; PRAIA DO SOL; CAT8; 8; 2009; 109.80; 3 
01/08/2009; PRAIA DO SOL; CAT9; 8; 2009; 1118.05; 379 
01/08/2009; PRAIA DO SOL; CAT99; 8; 2009; 0.00; 0 
01/08/2009; PRAIA DO SOL; ISENTOS; 8; 2009; 0.00; 50 
01/08/2009; TERCEIRA PONTE; CAT1; 8; 2009; 86884.80; 54303 
01/08/2009; TERCEIRA PONTE; CAT2; 8; 2009; 1094.40; 342 
01/08/2009; TERCEIRA PONTE; CAT3; 8; 2009; 172.80; 72 
01/08/2009; TERCEIRA PONTE; CAT4; 8; 2009; 38.40; 8 
01/08/2009; TERCEIRA PONTE; CAT5; 8; 2009; 16.00; 5 
01/08/2009; TERCEIRA PONTE; CAT6; 8; 2009; 6.40; 1 
01/08/2009; TERCEIRA PONTE; CAT7; 8; 2009; 0.00; 0 
01/08/2009; TERCEIRA PONTE; CAT8; 8; 2009; 0.00; 0 
01/08/2009; TERCEIRA PONTE; CAT9; 8; 2009; 2751.75; 3669 
01/08/2009; TERCEIRA PONTE; CAT99; 8; 2009; 0.00; 0 
01/08/2009; TERCEIRA PONTE; ISENTOS; 8; 2009; 0.00; 1022 
01/09/2009; PRAIA DO SOL; CAT1; 9; 2009; 33391.40; 5474 
01/09/2009; PRAIA DO SOL; CAT2; 9; 2009; 3952.80; 324 
01/09/2009; PRAIA DO SOL; CAT3; 9; 2009; 27.45; 3 
01/09/2009; PRAIA DO SOL; CAT4; 9; 2009; 1738.50; 95 
01/09/2009; PRAIA DO SOL; CAT5; 9; 2009; 0.00; 0 
01/09/2009; PRAIA DO SOL; CAT6; 9; 2009; 341.60; 14 
01/09/2009; PRAIA DO SOL; CAT7; 9; 2009; 213.50; 7 
01/09/2009; PRAIA DO SOL; CAT8; 9; 2009; 146.40; 4 
01/09/2009; PRAIA DO SOL; CAT9; 9; 2009; 1115.10; 378 
01/09/2009; PRAIA DO SOL; CAT99; 9; 2009; 0.00; 0 
01/09/2009; PRAIA DO SOL; ISENTOS; 9; 2009; 0.00; 111 
01/09/2009; TERCEIRA PONTE; CAT1; 9; 2009; 107238.40; 67024 
01/09/2009; TERCEIRA PONTE; CAT2; 9; 2009; 2204.80; 689 
01/09/2009; TERCEIRA PONTE; CAT3; 9; 2009; 93.60; 39 
01/09/2009; TERCEIRA PONTE; CAT4; 9; 2009; 57.60; 12 
01/09/2009; TERCEIRA PONTE; CAT5; 9; 2009; 9.60; 3 
01/09/2009; TERCEIRA PONTE; CAT6; 9; 2009; 0.00; 0 
01/09/2009; TERCEIRA PONTE; CAT7; 9; 2009; 0.00; 0 
01/09/2009; TERCEIRA PONTE; CAT8; 9; 2009; 0.00; 0 
01/09/2009; TERCEIRA PONTE; CAT9; 9; 2009; 5724.75; 7633 
01/09/2009; TERCEIRA PONTE; CAT99; 9; 2009; 0.00; 0 
01/09/2009; TERCEIRA PONTE; ISENTOS; 9; 2009; 0.00; 1734 
01/10/2009; PRAIA DO SOL; CAT1; 10; 2009; 34599.20; 5672 
01/10/2009; PRAIA DO SOL; CAT2; 10; 2009; 4270.00; 350 
01/10/2009; PRAIA DO SOL; CAT3; 10; 2009; 146.40; 16 
01/10/2009; PRAIA DO SOL; CAT4; 10; 2009; 1958.10; 107 
01/10/2009; PRAIA DO SOL; CAT5; 10; 2009; 36.60; 3 
01/10/2009; PRAIA DO SOL; CAT6; 10; 2009; 244.00; 10 
01/10/2009; PRAIA DO SOL; CAT7; 10; 2009; 244.00; 8 
01/10/2009; PRAIA DO SOL; CAT8; 10; 2009; 292.80; 8 
01/10/2009; PRAIA DO SOL; CAT9; 10; 2009; 790.60; 268 
01/10/2009; PRAIA DO SOL; CAT99; 10; 2009; 0.00; 0 
01/10/2009; PRAIA DO SOL; ISENTOS; 10; 2009; 0.00; 115 
01/10/2009; TERCEIRA PONTE; CAT1; 10; 2009; 110243.20; 68902 
01/10/2009; TERCEIRA PONTE; CAT2; 10; 2009; 2201.60; 688 
01/10/2009; TERCEIRA PONTE; CAT3; 10; 2009; 62.40; 26 
01/10/2009; TERCEIRA PONTE; CAT4; 10; 2009; 115.20; 24 
01/10/2009; TERCEIRA PONTE; CAT5; 10; 2009; 0.00; 0 
01/10/2009; TERCEIRA PONTE; CAT6; 10; 2009; 0.00; 0 
01/10/2009; TERCEIRA PONTE; CAT7; 10; 2009; 0.00; 0 
01/10/2009; TERCEIRA PONTE; CAT8; 10; 2009; 0.00; 0 
01/10/2009; TERCEIRA PONTE; CAT9; 10; 2009; 5172.00; 6896 
01/10/2009; TERCEIRA PONTE; CAT99; 10; 2009; 0.00; 0 
01/10/2009; TERCEIRA PONTE; ISENTOS; 10; 2009; 0.00; 1729 
01/11/2009; PRAIA DO SOL; CAT1; 11; 2009; 36447.50; 5975 
01/11/2009; PRAIA DO SOL; CAT2; 11; 2009; 2354.60; 193 
01/11/2009; PRAIA DO SOL; CAT3; 11; 2009; 73.20; 8 
01/11/2009; PRAIA DO SOL; CAT4; 11; 2009; 1171.20; 64 
01/11/2009; PRAIA DO SOL; CAT5; 11; 2009; 12.20; 1 
01/11/2009; PRAIA DO SOL; CAT6; 11; 2009; 24.40; 1 
01/11/2009; PRAIA DO SOL; CAT7; 11; 2009; 30.50; 1 
01/11/2009; PRAIA DO SOL; CAT8; 11; 2009; 36.60; 1 
01/11/2009; PRAIA DO SOL; CAT9; 11; 2009; 504.45; 171 
01/11/2009; PRAIA DO SOL; CAT99; 11; 2009; 0.00; 0 
01/11/2009; PRAIA DO SOL; ISENTOS; 11; 2009; 0.00; 66 
01/11/2009; TERCEIRA PONTE; CAT1; 11; 2009; 56984.00; 35615 
01/11/2009; TERCEIRA PONTE; CAT2; 11; 2009; 1120.00; 350 
01/11/2009; TERCEIRA PONTE; CAT3; 11; 2009; 67.20; 28 
01/11/2009; TERCEIRA PONTE; CAT4; 11; 2009; 100.80; 21 
01/11/2009; TERCEIRA PONTE; CAT5; 11; 2009; 0.00; 0 
01/11/2009; TERCEIRA PONTE; CAT6; 11; 2009; 12.80; 2 
01/11/2009; TERCEIRA PONTE; CAT7; 11; 2009; 0.00; 0 
01/11/2009; TERCEIRA PONTE; CAT8; 11; 2009; 0.00; 0 
01/11/2009; TERCEIRA PONTE; CAT9; 11; 2009; 878.25; 1171 
01/11/2009; TERCEIRA PONTE; CAT99; 11; 2009; 14.40; 1 
01/11/2009; TERCEIRA PONTE; ISENTOS; 11; 2009; 0.00; 720 
01/12/2009; PRAIA DO SOL; CAT1; 12; 2009; 34892.00; 5720 
01/12/2009; PRAIA DO SOL; CAT2; 12; 2009; 4318.80; 354 
01/12/2009; PRAIA DO SOL; CAT3; 12; 2009; 137.25; 15 
01/12/2009; PRAIA DO SOL; CAT4; 12; 2009; 2214.30; 121 
01/12/2009; PRAIA DO SOL; CAT5; 12; 2009; 12.20; 1 
01/12/2009; PRAIA DO SOL; CAT6; 12; 2009; 122.00; 5 
01/12/2009; PRAIA DO SOL; CAT7; 12; 2009; 274.50; 9 
01/12/2009; PRAIA DO SOL; CAT8; 12; 2009; 329.40; 9 
01/12/2009; PRAIA DO SOL; CAT9; 12; 2009; 1247.85; 423 
01/12/2009; PRAIA DO SOL; CAT99; 12; 2009; 0.00; 0 
01/12/2009; PRAIA DO SOL; ISENTOS; 12; 2009; 0.00; 136 
01/12/2009; TERCEIRA PONTE; CAT1; 12; 2009; 109156.80; 68223 
01/12/2009; TERCEIRA PONTE; CAT2; 12; 2009; 2236.80; 699 
01/12/2009; TERCEIRA PONTE; CAT3; 12; 2009; 72.00; 30 
01/12/2009; TERCEIRA PONTE; CAT4; 12; 2009; 62.40; 13 
01/12/2009; TERCEIRA PONTE; CAT5; 12; 2009; 9.60; 3 
01/12/2009; TERCEIRA PONTE; CAT6; 12; 2009; 0.00; 0 
01/12/2009; TERCEIRA PONTE; CAT7; 12; 2009; 0.00; 0 
01/12/2009; TERCEIRA PONTE; CAT8; 12; 2009; 0.00; 0 
01/12/2009; TERCEIRA PONTE; CAT9; 12; 2009; 5932.50; 7910 
01/12/2009; TERCEIRA PONTE; CAT99; 12; 2009; 0.00; 0 
01/12/2009; TERCEIRA PONTE; ISENTOS; 12; 2009; 0.00; 1676 
02/01/2009; Praia do Sol; CAT1; 1; 2009; 108915.50; 17855 
02/01/2009; Praia do Sol; CAT2; 1; 2009; 3916.20; 321 
02/01/2009; Praia do Sol; CAT3; 1; 2009; 457.50; 50 
02/01/2009; Praia do Sol; CAT4; 1; 2009; 2104.50; 115 
02/01/2009; Praia do Sol; CAT5; 1; 2009; 0.00; 0 
02/01/2009; Praia do Sol; CAT6; 1; 2009; 97.60; 4 
02/01/2009; Praia do Sol; CAT7; 1; 2009; 91.50; 3 
02/01/2009; Praia do Sol; CAT8; 1; 2009; 36.60; 1 
02/01/2009; Praia do Sol; CAT9; 1; 2009; 2534.05; 859 
02/01/2009; Praia do Sol; ISENTOS; 1; 2009; 0.00; 89 
02/01/2009; Terceira Ponte; CAT1; 1; 2009; 75760.00; 47350 
02/01/2009; Terceira Ponte; CAT2; 1; 2009; 1174.40; 367 
02/01/2009; Terceira Ponte; CAT3; 1; 2009; 144.00; 60 
02/01/2009; Terceira Ponte; CAT4; 1; 2009; 120.00; 25 
02/01/2009; Terceira Ponte; CAT5; 1; 2009; 3.20; 1 
02/01/2009; Terceira Ponte; CAT6; 1; 2009; 6.40; 1 
02/01/2009; Terceira Ponte; CAT7; 1; 2009; 0.00; 0 
02/01/2009; Terceira Ponte; CAT8; 1; 2009; 0.00; 0 
02/01/2009; Terceira Ponte; CAT9; 1; 2009; 2620.50; 3494 
02/01/2009; Terceira Ponte; ISENTOS; 1; 2009; 0.00; 1470 
02/02/2009; Praia do Sol; CAT1; 2; 2009; 44981.40; 7374 
02/02/2009; Praia do Sol; CAT2; 2; 2009; 4453.00; 365 
02/02/2009; Praia do Sol; CAT3; 2; 2009; 247.05; 27 
02/02/2009; Praia do Sol; CAT4; 2; 2009; 2580.30; 141 
02/02/2009; Praia do Sol; CAT5; 2; 2009; 48.80; 4 
02/02/2009; Praia do Sol; CAT6; 2; 2009; 292.80; 12 
02/02/2009; Praia do Sol; CAT7; 2; 2009; 335.50; 11 
02/02/2009; Praia do Sol; CAT8; 2; 2009; 146.40; 4 
02/02/2009; Praia do Sol; CAT9; 2; 2009; 1454.35; 493 
02/02/2009; Praia do Sol; ISENTOS; 2; 2009; 0.00; 133 
02/02/2009; Terceira Ponte; CAT1; 2; 2009; 104012.80; 65008 
02/02/2009; Terceira Ponte; CAT2; 2; 2009; 1856.00; 580 
02/02/2009; Terceira Ponte; CAT3; 2; 2009; 117.60; 49 
02/02/2009; Terceira Ponte; CAT4; 2; 2009; 76.80; 16 
02/02/2009; Terceira Ponte; CAT5; 2; 2009; 9.60; 3 
02/02/2009; Terceira Ponte; CAT6; 2; 2009; 0.00; 0 
02/02/2009; Terceira Ponte; CAT7; 2; 2009; 0.00; 0 
02/02/2009; Terceira Ponte; CAT8; 2; 2009; 0.00; 0 
02/02/2009; Terceira Ponte; CAT9; 2; 2009; 5097.00; 6796 
02/02/2009; Terceira Ponte; ISENTOS; 2; 2009; 0.00; 1686 
02/03/2009; Praia do Sol; CAT1; 3; 2009; 36478.00; 5980 
02/03/2009; Praia do Sol; CAT2; 3; 2009; 4355.40; 357 
02/03/2009; Praia do Sol; CAT3; 3; 2009; 128.10; 14 
02/03/2009; Praia do Sol; CAT4; 3; 2009; 2214.30; 121 
02/03/2009; Praia do Sol; CAT5; 3; 2009; 12.20; 1 
02/03/2009; Praia do Sol; CAT6; 3; 2009; 219.60; 9 
02/03/2009; Praia do Sol; CAT7; 3; 2009; 396.50; 13 
02/03/2009; Praia do Sol; CAT8; 3; 2009; 219.60; 6 
02/03/2009; Praia do Sol; CAT9; 3; 2009; 1244.90; 422 
02/03/2009; Praia do Sol; ISENTOS; 3; 2009; 0.00; 97 
02/03/2009; Terceira Ponte; CAT1; 3; 2009; 104329.60; 65206 
02/03/2009; Terceira Ponte; CAT2; 3; 2009; 1836.80; 574 
02/03/2009; Terceira Ponte; CAT3; 3; 2009; 105.60; 44 
02/03/2009; Terceira Ponte; CAT4; 3; 2009; 62.40; 13 
02/03/2009; Terceira Ponte; CAT5; 3; 2009; 6.40; 2 
02/03/2009; Terceira Ponte; CAT6; 3; 2009; 12.80; 2 
02/03/2009; Terceira Ponte; CAT7; 3; 2009; 0.00; 0 
02/03/2009; Terceira Ponte; CAT8; 3; 2009; 0.00; 0 
02/03/2009; Terceira Ponte; CAT9; 3; 2009; 5353.50; 7138 
02/03/2009; Terceira Ponte; ISENTOS; 3; 2009; 0.00; 1684 
02/04/2009; Praia do Sol; CAT1; 4; 2009; 32281.20; 5292 
02/04/2009; Praia do Sol; CAT2; 4; 2009; 4013.80; 329 
02/04/2009; Praia do Sol; CAT3; 4; 2009; 128.10; 14 
02/04/2009; Praia do Sol; CAT4; 4; 2009; 1884.90; 103 
02/04/2009; Praia do Sol; CAT5; 4; 2009; 12.20; 1 
02/04/2009; Praia do Sol; CAT6; 4; 2009; 170.80; 7 
02/04/2009; Praia do Sol; CAT7; 4; 2009; 91.50; 3 
02/04/2009; Praia do Sol; CAT8; 4; 2009; 183.00; 5 
02/04/2009; Praia do Sol; CAT9; 4; 2009; 713.90; 242 
02/04/2009; Praia do Sol; ISENTOS; 4; 2009; 0.00; 91 
02/04/2009; Terceira Ponte; CAT1; 4; 2009; 110905.60; 69316 
02/04/2009; Terceira Ponte; CAT2; 4; 2009; 2307.20; 721 
02/04/2009; Terceira Ponte; CAT3; 4; 2009; 100.80; 42 
02/04/2009; Terceira Ponte; CAT4; 4; 2009; 43.20; 9 
02/04/2009; Terceira Ponte; CAT5; 4; 2009; 16.00; 5 
02/04/2009; Terceira Ponte; CAT6; 4; 2009; 6.40; 1 
02/04/2009; Terceira Ponte; CAT7; 4; 2009; 0.00; 0 
02/04/2009; Terceira Ponte; CAT8; 4; 2009; 0.00; 0 
02/04/2009; Terceira Ponte; CAT9; 4; 2009; 4436.25; 5915 
02/04/2009; Terceira Ponte; ISENTOS; 4; 2009; 0.00; 1602 
02/05/2009; Praia do Sol; CAT1; 5; 2009; 41797.20; 6852 
02/05/2009; Praia do Sol; CAT2; 5; 2009; 2525.40; 207 
02/05/2009; Praia do Sol; CAT3; 5; 2009; 173.85; 19 
02/05/2009; Praia do Sol; CAT4; 5; 2009; 1134.60; 62 
02/05/2009; Praia do Sol; CAT5; 5; 2009; 0.00; 0 
02/05/2009; Praia do Sol; CAT6; 5; 2009; 73.20; 3 
02/05/2009; Praia do Sol; CAT7; 5; 2009; 183.00; 6 
02/05/2009; Praia do Sol; CAT8; 5; 2009; 36.60; 1 
02/05/2009; Praia do Sol; CAT9; 5; 2009; 651.95; 221 
02/05/2009; Praia do Sol; CAT99; 5; 2009; 0.00; 0 
02/05/2009; Praia do Sol; ISENTOS; 5; 2009; 0.00; 65 
02/05/2009; Terceira Ponte; CAT1; 5; 2009; 71232.00; 44520 
02/05/2009; Terceira Ponte; CAT2; 5; 2009; 1340.80; 419 
02/05/2009; Terceira Ponte; CAT3; 5; 2009; 136.80; 57 
02/05/2009; Terceira Ponte; CAT4; 5; 2009; 144.00; 30 
02/05/2009; Terceira Ponte; CAT5; 5; 2009; 6.40; 2 
02/05/2009; Terceira Ponte; CAT6; 5; 2009; 38.40; 6 
02/05/2009; Terceira Ponte; CAT7; 5; 2009; 0.00; 0 
02/05/2009; Terceira Ponte; CAT8; 5; 2009; 0.00; 0 
02/05/2009; Terceira Ponte; CAT9; 5; 2009; 1593.00; 2124 
02/05/2009; Terceira Ponte; CAT99; 5; 2009; 0.00; 0 
02/05/2009; Terceira Ponte; ISENTOS; 5; 2009; 0.00; 880 
02/06/2009; PRAIA DO SOL; CAT1; 6; 2009; 30158.40; 4944 
02/06/2009; PRAIA DO SOL; CAT2; 6; 2009; 3623.40; 297 
