 datData; strNomePraca; strCodigoCategoria; numMesReferencia; numAnoReferencia; numValorArrecadado; numQuantidadeVeiculos
01/04/2012; TERCEIRA PONTE; CAT1; 4; 2012; 51154.20; 28419 
01/04/2012; TERCEIRA PONTE; CAT2; 4; 2012; 205.20; 57 
01/04/2012; TERCEIRA PONTE; CAT3; 4; 2012; 121.50; 45 
01/04/2012; TERCEIRA PONTE; CAT4; 4; 2012; 54.00; 10 
01/04/2012; TERCEIRA PONTE; CAT5; 4; 2012; 0.00; 0 
01/04/2012; TERCEIRA PONTE; CAT6; 4; 2012; 7.20; 1 
01/04/2012; TERCEIRA PONTE; CAT7; 4; 2012; 0.00; 0 
01/04/2012; TERCEIRA PONTE; CAT8; 4; 2012; 0.00; 0 
01/04/2012; TERCEIRA PONTE; CAT9; 4; 2012; 58.50; 65 
01/04/2012; TERCEIRA PONTE; CAT99; 4; 2012; 0.00; 0 
01/05/2012; PRAIA DO SOL; CAT1; 5; 2012; 84428.80; 12416 
01/05/2012; PRAIA DO SOL; CAT2; 5; 2012; 2597.60; 191 
01/05/2012; PRAIA DO SOL; CAT3; 5; 2012; 489.60; 48 
01/05/2012; PRAIA DO SOL; CAT4; 5; 2012; 2386.80; 117 
01/05/2012; PRAIA DO SOL; CAT5; 5; 2012; 81.60; 6 
01/05/2012; PRAIA DO SOL; CAT6; 5; 2012; 353.60; 13 
01/05/2012; PRAIA DO SOL; CAT7; 5; 2012; 340.00; 10 
01/05/2012; PRAIA DO SOL; CAT8; 5; 2012; 204.00; 5 
01/05/2012; PRAIA DO SOL; CAT9; 5; 2012; 1638.80; 482 
01/05/2012; PRAIA DO SOL; CAT99; 5; 2012; 122.40; 2 
01/05/2012; TERCEIRA PONTE; CAT1; 5; 2012; 78109.20; 43394 
01/05/2012; TERCEIRA PONTE; CAT2; 5; 2012; 3265.20; 907 
01/05/2012; TERCEIRA PONTE; CAT3; 5; 2012; 81.00; 30 
01/05/2012; TERCEIRA PONTE; CAT4; 5; 2012; 102.60; 19 
01/05/2012; TERCEIRA PONTE; CAT5; 5; 2012; 3.60; 1 
01/05/2012; TERCEIRA PONTE; CAT6; 5; 2012; 28.80; 4 
01/05/2012; TERCEIRA PONTE; CAT7; 5; 2012; 0.00; 0 
01/05/2012; TERCEIRA PONTE; CAT8; 5; 2012; 0.00; 0 
01/05/2012; TERCEIRA PONTE; CAT9; 5; 2012; 2137.50; 2375 
01/05/2012; TERCEIRA PONTE; CAT99; 5; 2012; 0.00; 0 
01/06/2012; PRAIA DO SOL; CAT1; 6; 2012; 60560.80; 8906 
01/06/2012; PRAIA DO SOL; CAT2; 6; 2012; 6636.80; 488 
01/06/2012; PRAIA DO SOL; CAT3; 6; 2012; 224.40; 22 
01/06/2012; PRAIA DO SOL; CAT4; 6; 2012; 2835.60; 139 
01/06/2012; PRAIA DO SOL; CAT5; 6; 2012; 27.20; 2 
01/06/2012; PRAIA DO SOL; CAT6; 6; 2012; 707.20; 26 
01/06/2012; PRAIA DO SOL; CAT7; 6; 2012; 850.00; 25 
01/06/2012; PRAIA DO SOL; CAT8; 6; 2012; 1264.80; 31 
01/06/2012; PRAIA DO SOL; CAT9; 6; 2012; 1921.00; 565 
01/06/2012; TERCEIRA PONTE; CAT1; 6; 2012; 146280.60; 81267 
01/06/2012; TERCEIRA PONTE; CAT2; 6; 2012; 6645.60; 1846 
01/06/2012; TERCEIRA PONTE; CAT3; 6; 2012; 172.80; 64 
01/06/2012; TERCEIRA PONTE; CAT4; 6; 2012; 523.80; 97 
01/06/2012; TERCEIRA PONTE; CAT5; 6; 2012; 39.60; 11 
01/06/2012; TERCEIRA PONTE; CAT6; 6; 2012; 496.80; 69 
01/06/2012; TERCEIRA PONTE; CAT7; 6; 2012; 0.00; 0 
01/06/2012; TERCEIRA PONTE; CAT8; 6; 2012; 0.00; 0 
01/06/2012; TERCEIRA PONTE; CAT9; 6; 2012; 8531.10; 9479 
01/07/2012; PRAIA DO SOL; CAT1; 7; 2012; 63505.20; 9339 
01/07/2012; PRAIA DO SOL; CAT2; 7; 2012; 2244.00; 165 
01/07/2012; PRAIA DO SOL; CAT3; 7; 2012; 367.20; 36 
01/07/2012; PRAIA DO SOL; CAT4; 7; 2012; 1550.40; 76 
01/07/2012; PRAIA DO SOL; CAT5; 7; 2012; 27.20; 2 
01/07/2012; PRAIA DO SOL; CAT6; 7; 2012; 353.60; 13 
01/07/2012; PRAIA DO SOL; CAT7; 7; 2012; 68.00; 2 
01/07/2012; PRAIA DO SOL; CAT8; 7; 2012; 408.00; 10 
01/07/2012; PRAIA DO SOL; CAT9; 7; 2012; 2101.20; 618 
01/07/2012; TERCEIRA PONTE; CAT1; 7; 2012; 86612.40; 48118 
01/07/2012; TERCEIRA PONTE; CAT2; 7; 2012; 3063.60; 851 
01/07/2012; TERCEIRA PONTE; CAT3; 7; 2012; 143.10; 53 
01/07/2012; TERCEIRA PONTE; CAT4; 7; 2012; 70.20; 13 
01/07/2012; TERCEIRA PONTE; CAT5; 7; 2012; 10.80; 3 
01/07/2012; TERCEIRA PONTE; CAT6; 7; 2012; 14.40; 2 
01/07/2012; TERCEIRA PONTE; CAT7; 7; 2012; 0.00; 0 
01/07/2012; TERCEIRA PONTE; CAT8; 7; 2012; 0.00; 0 
01/07/2012; TERCEIRA PONTE; CAT9; 7; 2012; 2690.10; 2989 
01/08/2012; PRAIA DO SOL; CAT1; 8; 2012; 56032.00; 8240 
01/08/2012; PRAIA DO SOL; CAT2; 8; 2012; 8704.00; 640 
01/08/2012; PRAIA DO SOL; CAT3; 8; 2012; 234.60; 23 
01/08/2012; PRAIA DO SOL; CAT4; 8; 2012; 4936.80; 242 
01/08/2012; PRAIA DO SOL; CAT5; 8; 2012; 27.20; 2 
01/08/2012; PRAIA DO SOL; CAT6; 8; 2012; 1822.40; 67 
01/08/2012; PRAIA DO SOL; CAT7; 8; 2012; 1632.00; 48 
01/08/2012; PRAIA DO SOL; CAT8; 8; 2012; 2121.60; 52 
01/08/2012; PRAIA DO SOL; CAT9; 8; 2012; 1278.40; 376 
01/08/2012; TERCEIRA PONTE; CAT1; 8; 2012; 136704.60; 75947 
01/08/2012; TERCEIRA PONTE; CAT2; 8; 2012; 6382.80; 1773 
01/08/2012; TERCEIRA PONTE; CAT3; 8; 2012; 121.50; 45 
01/08/2012; TERCEIRA PONTE; CAT4; 8; 2012; 880.20; 163 
01/08/2012; TERCEIRA PONTE; CAT5; 8; 2012; 0.00; 0 
01/08/2012; TERCEIRA PONTE; CAT6; 8; 2012; 7.20; 1 
01/08/2012; TERCEIRA PONTE; CAT7; 8; 2012; 0.00; 0 
01/08/2012; TERCEIRA PONTE; CAT8; 8; 2012; 0.00; 0 
01/08/2012; TERCEIRA PONTE; CAT9; 8; 2012; 6681.60; 7424 
01/09/2012; PRAIA DO SOL; CAT1; 9; 2012; 64974.00; 9555 
01/09/2012; PRAIA DO SOL; CAT2; 9; 2012; 3427.20; 252 
01/09/2012; PRAIA DO SOL; CAT3; 9; 2012; 428.40; 42 
01/09/2012; PRAIA DO SOL; CAT4; 9; 2012; 1713.60; 84 
01/09/2012; PRAIA DO SOL; CAT5; 9; 2012; 27.20; 2 
01/09/2012; PRAIA DO SOL; CAT6; 9; 2012; 435.20; 16 
01/09/2012; PRAIA DO SOL; CAT7; 9; 2012; 374.00; 11 
01/09/2012; PRAIA DO SOL; CAT8; 9; 2012; 938.40; 23 
01/09/2012; PRAIA DO SOL; CAT9; 9; 2012; 1958.40; 576 
01/09/2012; TERCEIRA PONTE; CAT1; 9; 2012; 121496.40; 67498 
01/09/2012; TERCEIRA PONTE; CAT2; 9; 2012; 4359.60; 1211 
01/09/2012; TERCEIRA PONTE; CAT3; 9; 2012; 167.40; 62 
01/09/2012; TERCEIRA PONTE; CAT4; 9; 2012; 97.20; 18 
01/09/2012; TERCEIRA PONTE; CAT5; 9; 2012; 43.20; 12 
01/09/2012; TERCEIRA PONTE; CAT6; 9; 2012; 36.00; 5 
01/09/2012; TERCEIRA PONTE; CAT7; 9; 2012; 0.00; 0 
01/09/2012; TERCEIRA PONTE; CAT8; 9; 2012; 0.00; 0 
01/09/2012; TERCEIRA PONTE; CAT9; 9; 2012; 4048.20; 4498 
01/10/2012; PRAIA DO SOL ; CAT1; 10; 2012; 53631.60; 7887 
01/10/2012; PRAIA DO SOL ; CAT2; 10; 2012; 6215.20; 457 
01/10/2012; PRAIA DO SOL ; CAT3; 10; 2012; 122.40; 12 
01/10/2012; PRAIA DO SOL ; CAT4; 10; 2012; 3549.60; 174 
01/10/2012; PRAIA DO SOL ; CAT5; 10; 2012; 40.80; 3 
01/10/2012; PRAIA DO SOL ; CAT6; 10; 2012; 1278.40; 47 
01/10/2012; PRAIA DO SOL ; CAT7; 10; 2012; 1156.00; 34 
01/10/2012; PRAIA DO SOL ; CAT8; 10; 2012; 1060.80; 26 
01/10/2012; PRAIA DO SOL ; CAT9; 10; 2012; 1672.80; 492 
01/10/2012; TERCEIRA PONTE ; CAT1; 10; 2012; 133758.00; 74310 
01/10/2012; TERCEIRA PONTE ; CAT2; 10; 2012; 6339.60; 1761 
01/10/2012; TERCEIRA PONTE ; CAT3; 10; 2012; 105.30; 39 
01/10/2012; TERCEIRA PONTE ; CAT4; 10; 2012; 912.60; 169 
01/10/2012; TERCEIRA PONTE ; CAT5; 10; 2012; 7.20; 2 
01/10/2012; TERCEIRA PONTE ; CAT6; 10; 2012; 21.60; 3 
01/10/2012; TERCEIRA PONTE ; CAT7; 10; 2012; 0.00; 0 
01/10/2012; TERCEIRA PONTE ; CAT8; 10; 2012; 0.00; 0 
01/10/2012; TERCEIRA PONTE ; CAT9; 10; 2012; 7521.30; 8357 
01/11/2012; PRAIA DO SOL ; CAT1; 11; 2012; 83952.80; 12346 
01/11/2012; PRAIA DO SOL ; CAT2; 11; 2012; 6392.00; 470 
01/11/2012; PRAIA DO SOL ; CAT3; 11; 2012; 387.60; 38 
01/11/2012; PRAIA DO SOL ; CAT4; 11; 2012; 4141.20; 203 
01/11/2012; PRAIA DO SOL ; CAT5; 11; 2012; 0.00; 0 
01/11/2012; PRAIA DO SOL ; CAT6; 11; 2012; 1060.80; 39 
01/11/2012; PRAIA DO SOL ; CAT7; 11; 2012; 816.00; 24 
01/11/2012; PRAIA DO SOL ; CAT8; 11; 2012; 1550.40; 38 
01/11/2012; PRAIA DO SOL ; CAT9; 11; 2012; 1846.20; 543 
01/11/2012; TERCEIRA PONTE ; CAT1; 11; 2012; 149904.00; 83280 
01/11/2012; TERCEIRA PONTE ; CAT2; 11; 2012; 6858.00; 1905 
01/11/2012; TERCEIRA PONTE ; CAT3; 11; 2012; 86.40; 32 
01/11/2012; TERCEIRA PONTE ; CAT4; 11; 2012; 1015.20; 188 
01/11/2012; TERCEIRA PONTE ; CAT5; 11; 2012; 10.80; 3 
01/11/2012; TERCEIRA PONTE ; CAT6; 11; 2012; 0.00; 0 
01/11/2012; TERCEIRA PONTE ; CAT7; 11; 2012; 0.00; 0 
01/11/2012; TERCEIRA PONTE ; CAT8; 11; 2012; 0.00; 0 
01/11/2012; TERCEIRA PONTE ; CAT9; 11; 2012; 7555.50; 8395 
01/12/2012; PRAIA DO SOL ; CAT1; 12; 2012; 74759.20; 10994 
01/12/2012; PRAIA DO SOL ; CAT2; 12; 2012; 4066.40; 299 
01/12/2012; PRAIA DO SOL ; CAT3; 12; 2012; 459.00; 45 
01/12/2012; PRAIA DO SOL ; CAT4; 12; 2012; 2978.40; 146 
01/12/2012; PRAIA DO SOL ; CAT5; 12; 2012; 108.80; 8 
01/12/2012; PRAIA DO SOL ; CAT6; 12; 2012; 544.00; 20 
01/12/2012; PRAIA DO SOL ; CAT7; 12; 2012; 714.00; 21 
01/12/2012; PRAIA DO SOL ; CAT8; 12; 2012; 1020.00; 25 
01/12/2012; PRAIA DO SOL ; CAT9; 12; 2012; 1560.60; 459 
01/12/2012; TERCEIRA PONTE ; CAT1; 12; 2012; 121932.00; 67740 
01/12/2012; TERCEIRA PONTE ; CAT2; 12; 2012; 4593.60; 1276 
01/12/2012; TERCEIRA PONTE ; CAT3; 12; 2012; 197.10; 73 
01/12/2012; TERCEIRA PONTE ; CAT4; 12; 2012; 124.20; 23 
01/12/2012; TERCEIRA PONTE ; CAT5; 12; 2012; 46.80; 13 
01/12/2012; TERCEIRA PONTE ; CAT6; 12; 2012; 7.20; 1 
01/12/2012; TERCEIRA PONTE ; CAT7; 12; 2012; 0.00; 0 
01/12/2012; TERCEIRA PONTE ; CAT8; 12; 2012; 0.00; 0 
01/12/2012; TERCEIRA PONTE ; CAT9; 12; 2012; 3347.10; 3719 
02/01/2012; PRAIA DO SOL; CAT1; 1; 2012; 115219.00; 16944 
02/01/2012; PRAIA DO SOL; CAT2; 1; 2012; 5984.00; 440 
02/01/2012; PRAIA DO SOL; CAT3; 1; 2012; 418.20; 41 
02/01/2012; PRAIA DO SOL; CAT4; 1; 2012; 3610.80; 177 
02/01/2012; PRAIA DO SOL; CAT5; 1; 2012; 54.40; 4 
02/01/2012; PRAIA DO SOL; CAT6; 1; 2012; 435.20; 16 
02/01/2012; PRAIA DO SOL; CAT7; 1; 2012; 374.00; 11 
02/01/2012; PRAIA DO SOL; CAT8; 1; 2012; 204.00; 5 
02/01/2012; PRAIA DO SOL; CAT9; 1; 2012; 1360.00; 400 
02/01/2012; PRAIA DO SOL; CAT99; 1; 2012; 47.60; 1 
02/01/2012; PRAIA DO SOL; ISENTOS; 1; 2012; 0.00; 114 
02/01/2012; TERCEIRA PONTE; CAT1; 1; 2012; 114074.90; 63375 
02/01/2012; TERCEIRA PONTE; CAT2; 1; 2012; 2242.80; 623 
02/01/2012; TERCEIRA PONTE; CAT3; 1; 2012; 135.00; 50 
02/01/2012; TERCEIRA PONTE; CAT4; 1; 2012; 54.00; 10 
02/01/2012; TERCEIRA PONTE; CAT5; 1; 2012; 0.00; 0 
02/01/2012; TERCEIRA PONTE; CAT6; 1; 2012; 0.00; 0 
02/01/2012; TERCEIRA PONTE; CAT7; 1; 2012; 0.00; 0 
02/01/2012; TERCEIRA PONTE; CAT8; 1; 2012; 0.00; 0 
02/01/2012; TERCEIRA PONTE; CAT9; 1; 2012; 4105.80; 4562 
02/01/2012; TERCEIRA PONTE; CAT99; 1; 2012; 0.00; 0 
02/01/2012; TERCEIRA PONTE; ISENTOS; 1; 2012; 0.00; 1359 
02/02/2012; PRAIA DO SOL; CAT1; 2; 2012; 60662.80; 8921 
02/02/2012; PRAIA DO SOL; CAT2; 2; 2012; 5807.20; 427 
02/02/2012; PRAIA DO SOL; CAT3; 2; 2012; 153.00; 15 
02/02/2012; PRAIA DO SOL; CAT4; 2; 2012; 3039.60; 149 
02/02/2012; PRAIA DO SOL; CAT5; 2; 2012; 13.60; 1 
02/02/2012; PRAIA DO SOL; CAT6; 2; 2012; 598.40; 22 
02/02/2012; PRAIA DO SOL; CAT7; 2; 2012; 1326.00; 39 
02/02/2012; PRAIA DO SOL; CAT8; 2; 2012; 1101.60; 27 
02/02/2012; PRAIA DO SOL; CAT9; 2; 2012; 1941.40; 571 
02/02/2012; PRAIA DO SOL; CAT99; 2; 2012; 170.00; 3 
02/02/2012; PRAIA DO SOL; ISENTOS; 2; 2012; 0.00; 177 
02/02/2012; TERCEIRA PONTE; CAT1; 2; 2012; 133248.60; 74027 
02/02/2012; TERCEIRA PONTE; CAT2; 2; 2012; 2998.80; 833 
02/02/2012; TERCEIRA PONTE; CAT3; 2; 2012; 105.30; 39 
02/02/2012; TERCEIRA PONTE; CAT4; 2; 2012; 37.80; 7 
02/02/2012; TERCEIRA PONTE; CAT5; 2; 2012; 3.60; 1 
02/02/2012; TERCEIRA PONTE; CAT6; 2; 2012; 0.00; 0 
02/02/2012; TERCEIRA PONTE; CAT7; 2; 2012; 0.00; 0 
02/02/2012; TERCEIRA PONTE; CAT8; 2; 2012; 0.00; 0 
02/02/2012; TERCEIRA PONTE; CAT9; 2; 2012; 8150.40; 9056 
02/02/2012; TERCEIRA PONTE; CAT99; 2; 2012; 41.40; 2 
02/02/2012; TERCEIRA PONTE; ISENTOS; 2; 2012; 0.00; 1362 
02/03/2012; PRAIA DO SOL; CAT1; 3; 2012; 66742.00; 9815 
02/03/2012; PRAIA DO SOL; CAT2; 3; 2012; 6283.20; 462 
02/03/2012; PRAIA DO SOL; CAT3; 3; 2012; 163.20; 16 
02/03/2012; PRAIA DO SOL; CAT4; 3; 2012; 3325.20; 163 
02/03/2012; PRAIA DO SOL; CAT5; 3; 2012; 13.60; 1 
02/03/2012; PRAIA DO SOL; CAT6; 3; 2012; 496.80; 18 
02/03/2012; PRAIA DO SOL; CAT7; 3; 2012; 1462.00; 43 
02/03/2012; PRAIA DO SOL; CAT8; 3; 2012; 1468.80; 36 
02/03/2012; PRAIA DO SOL; CAT9; 3; 2012; 2223.60; 654 
02/03/2012; PRAIA DO SOL; CAT99; 3; 2012; 295.80; 6 
02/03/2012; TERCEIRA PONTE; CAT1; 3; 2012; 142167.60; 78982 
02/03/2012; TERCEIRA PONTE; CAT2; 3; 2012; 3427.20; 952 
02/03/2012; TERCEIRA PONTE; CAT3; 3; 2012; 151.20; 56 
02/03/2012; TERCEIRA PONTE; CAT4; 3; 2012; 48.60; 9 
02/03/2012; TERCEIRA PONTE; CAT5; 3; 2012; 7.20; 2 
02/03/2012; TERCEIRA PONTE; CAT6; 3; 2012; 7.20; 1 
02/03/2012; TERCEIRA PONTE; CAT7; 3; 2012; 0.00; 0 
02/03/2012; TERCEIRA PONTE; CAT8; 3; 2012; 0.00; 0 
02/03/2012; TERCEIRA PONTE; CAT9; 3; 2012; 8334.90; 9261 
02/03/2012; TERCEIRA PONTE; CAT99; 3; 2012; 626.40; 17 
02/03/2012; TERCEIRA PONTE; ISENTOS; 3; 2012; 0.00; 1482 
02/04/2012; PRAIA DO SOL; CAT1; 4; 2012; 50755.20; 7464 
02/04/2012; PRAIA DO SOL; CAT2; 4; 2012; 6446.40; 474 
02/04/2012; PRAIA DO SOL; CAT3; 4; 2012; 142.80; 14 
02/04/2012; PRAIA DO SOL; CAT4; 4; 2012; 3631.20; 178 
02/04/2012; PRAIA DO SOL; CAT5; 4; 2012; 13.60; 1 
02/04/2012; PRAIA DO SOL; CAT6; 4; 2012; 516.80; 19 
02/04/2012; PRAIA DO SOL; CAT7; 4; 2012; 1054.00; 31 
02/04/2012; PRAIA DO SOL; CAT8; 4; 2012; 1346.40; 33 
02/04/2012; PRAIA DO SOL; CAT9; 4; 2012; 1788.40; 526 
02/04/2012; PRAIA DO SOL; CAT99; 4; 2012; 156.40; 3 
02/04/2012; TERCEIRA PONTE; CAT1; 4; 2012; 75378.60; 41877 
02/04/2012; TERCEIRA PONTE; CAT2; 4; 2012; 648.00; 180 
02/04/2012; TERCEIRA PONTE; CAT3; 4; 2012; 105.30; 39 
02/04/2012; TERCEIRA PONTE; CAT4; 4; 2012; 27.00; 5 
02/04/2012; TERCEIRA PONTE; CAT5; 4; 2012; 7.20; 2 
02/04/2012; TERCEIRA PONTE; CAT6; 4; 2012; 0.00; 0 
02/04/2012; TERCEIRA PONTE; CAT7; 4; 2012; 0.00; 0 
02/04/2012; TERCEIRA PONTE; CAT8; 4; 2012; 0.00; 0 
02/04/2012; TERCEIRA PONTE; CAT9; 4; 2012; 135.90; 151 
02/04/2012; TERCEIRA PONTE; CAT99; 4; 2012; 0.00; 0 
02/05/2012; PRAIA DO SOL; CAT1; 5; 2012; 52550.40; 7728 
02/05/2012; PRAIA DO SOL; CAT2; 5; 2012; 5562.40; 409 
02/05/2012; PRAIA DO SOL; CAT3; 5; 2012; 122.40; 12 
02/05/2012; PRAIA DO SOL; CAT4; 5; 2012; 3488.40; 171 
02/05/2012; PRAIA DO SOL; CAT5; 5; 2012; 40.80; 3 
02/05/2012; PRAIA DO SOL; CAT6; 5; 2012; 598.40; 22 
02/05/2012; PRAIA DO SOL; CAT7; 5; 2012; 1020.00; 30 
02/05/2012; PRAIA DO SOL; CAT8; 5; 2012; 856.80; 21 
02/05/2012; PRAIA DO SOL; CAT9; 5; 2012; 1526.60; 449 
02/05/2012; PRAIA DO SOL; CAT99; 5; 2012; 673.20; 13 
02/05/2012; TERCEIRA PONTE; CAT1; 5; 2012; 131814.00; 73230 
02/05/2012; TERCEIRA PONTE; CAT2; 5; 2012; 6969.60; 1936 
02/05/2012; TERCEIRA PONTE; CAT3; 5; 2012; 167.40; 62 
02/05/2012; TERCEIRA PONTE; CAT4; 5; 2012; 118.80; 22 
02/05/2012; TERCEIRA PONTE; CAT5; 5; 2012; 133.20; 37 
02/05/2012; TERCEIRA PONTE; CAT6; 5; 2012; 36.00; 5 
02/05/2012; TERCEIRA PONTE; CAT7; 5; 2012; 0.00; 0 
02/05/2012; TERCEIRA PONTE; CAT8; 5; 2012; 1620.00; 150 
02/05/2012; TERCEIRA PONTE; CAT9; 5; 2012; 7829.10; 8699 
02/05/2012; TERCEIRA PONTE; CAT99; 5; 2012; 0.00; 0 
02/06/2012; PRAIA DO SOL; CAT1; 6; 2012; 59336.80; 8726 
02/06/2012; PRAIA DO SOL; CAT2; 6; 2012; 3753.60; 276 
02/06/2012; PRAIA DO SOL; CAT3; 6; 2012; 163.20; 16 
02/06/2012; PRAIA DO SOL; CAT4; 6; 2012; 1836.00; 90 
02/06/2012; PRAIA DO SOL; CAT5; 6; 2012; 27.20; 2 
02/06/2012; PRAIA DO SOL; CAT6; 6; 2012; 353.60; 13 
02/06/2012; PRAIA DO SOL; CAT7; 6; 2012; 306.00; 9 
02/06/2012; PRAIA DO SOL; CAT8; 6; 2012; 979.20; 24 
